Time,sample,Type,Sub,Chan,Num,Aux
7:34.5,163639,),0,0,1,
7:34.7,163720,(,0,0,2,
7:34.8,163760,t,0,0,0,
7:35.0,163804,),0,0,2,
7:35.2,163881,(,0,0,1,
7:35.2,163898,N,0,0,0,
7:35.3,163909,),0,0,1,
7:35.4,163974,(,0,0,2,
7:35.5,163991,t,0,0,4,
7:35.6,164034,t,0,0,4,
7:35.6,164050,),0,0,2,
7:36.0,164163,(,0,0,1,
7:36.0,164181,N,0,0,0,
7:36.0,164195,),0,0,1,
7:36.2,164256,(,0,0,2,
7:36.3,164275,t,0,0,4,
7:36.4,164330,t,0,0,4,
7:36.5,164365,),0,0,2,
7:36.7,164443,(,0,0,1,
7:36.8,164460,N,0,0,0,
7:36.8,164471,),0,0,1,
7:37.0,164524,(,0,0,2,
7:37.0,164549,t,0,0,4,
7:37.1,164585,t,0,0,4,
7:37.3,164631,),0,0,2,
7:37.5,164711,(,0,0,1,
7:37.5,164730,N,0,0,0,
7:37.6,164741,),0,0,1,
7:37.8,164820,(,0,0,2,
7:37.9,164846,t,0,0,0,
7:38.0,164887,),0,0,2,
7:38.9,165227,(,0,0,1,
7:39.0,165245,N,0,0,0,
7:39.0,165256,),0,0,1,
7:39.2,165335,(,0,0,2,
7:39.3,165369,t,0,0,0,
7:39.4,165411,),0,0,2,
7:41.1,166010,(,0,0,1,
7:41.1,166031,N,0,0,0,
7:41.2,166043,),0,0,1,
7:41.4,166109,(,0,0,2,
7:41.4,166120,t,0,0,4,
7:41.5,166168,t,0,0,4,
7:41.6,166203,),0,0,2,
7:41.8,166280,(,0,0,1,
7:41.9,166300,N,0,0,0,
7:41.9,166312,),0,0,1,
7:42.1,166377,(,0,0,2,
7:42.1,166387,t,0,0,4,
7:42.2,166427,t,0,0,4,
7:42.3,166459,),0,0,2,
7:47.9,168464,(,0,0,1,
7:48.0,168483,N,0,0,0,
7:48.0,168497,),0,0,1,
7:48.3,168589,(,0,0,2,
7:48.3,168620,t,0,0,0,
7:48.5,168666,),0,0,2,
7:48.7,168762,(,0,0,1,
7:48.8,168783,N,0,0,0,
7:48.8,168797,),0,0,1,
7:49.1,168878,(,0,0,2,
7:49.2,168915,t,0,0,0,
7:49.3,168948,),0,0,2,
7:51.9,169885,(,0,0,1,
7:51.9,169906,N,0,0,0,
7:52.0,169920,),0,0,1,
7:52.1,169984,(,0,0,2,
7:52.2,169998,t,0,0,4,
7:52.3,170036,t,0,0,4,
7:52.4,170064,),0,0,2,
7:55.9,171351,(,0,0,1,
7:56.0,171371,N,0,0,0,
7:56.0,171383,),0,0,1,
7:56.2,171439,(,0,0,2,
7:56.2,171453,t,0,0,4,
7:56.3,171486,t,0,0,4,
7:56.4,171524,),0,0,2,
7:57.5,171902,(,0,0,1,
7:57.5,171920,N,0,0,0,
7:57.5,171931,),0,0,1,
7:57.7,171986,(,0,0,2,
7:57.8,172009,t,0,0,4,
7:57.8,172040,t,0,0,4,
7:57.9,172074,),0,0,2,
7:59.0,172461,(,0,0,1,
7:59.1,172480,N,0,0,0,
7:59.1,172495,),0,0,1,
7:59.3,172583,(,0,0,2,
7:59.4,172607,t,0,0,0,
7:59.5,172646,),0,0,2,
8:01.4,173330,(,0,0,1,
8:01.5,173351,N,0,0,0,
8:01.5,173362,),0,0,1,
8:01.7,173415,(,0,0,2,
8:01.7,173436,t,0,0,4,
8:01.9,173490,t,0,0,4,
8:01.9,173508,),0,0,2,
8:02.2,173608,(,0,0,1,
8:02.3,173628,N,0,0,0,
8:02.3,173642,),0,0,1,
8:02.5,173710,(,0,0,2,
8:02.5,173720,t,0,0,4,
8:02.6,173750,t,0,0,4,
8:02.7,173799,),0,0,2,
8:04.5,174432,(,0,0,1,
8:04.5,174450,N,0,0,0,
8:04.6,174463,),0,0,1,
8:04.8,174533,(,0,0,2,
8:04.8,174543,t,0,0,4,
8:04.9,174572,t,0,0,4,
8:05.0,174608,),0,0,2,
8:09.2,176125,(,0,0,1,
8:09.2,176144,N,0,0,0,
8:09.3,176156,),0,0,1,
8:09.4,176216,(,0,0,2,
8:09.5,176237,t,0,0,4,
8:09.6,176278,t,0,0,4,
8:09.7,176299,),0,0,2,
8:10.0,176407,(,0,0,1,
8:10.0,176426,N,0,0,0,
8:10.1,176438,),0,0,1,
8:10.2,176504,(,0,0,2,
8:10.3,176519,t,0,0,4,
8:10.4,176548,t,0,0,4,
8:10.5,176587,),0,0,2,
8:10.7,176677,(,0,0,1,
8:10.8,176697,N,0,0,0,
8:10.8,176713,),0,0,1,
8:11.0,176785,(,0,0,2,
8:11.0,176795,t,0,0,4,
8:11.2,176839,t,0,0,4,
8:11.2,176861,),0,0,2,
8:11.5,176953,(,0,0,1,
8:11.5,176974,N,0,0,0,
8:11.6,176986,),0,0,1,
8:11.8,177056,(,0,0,2,
8:11.8,177069,t,0,0,4,
8:11.9,177098,t,0,0,4,
8:12.0,177126,),0,0,2,
8:12.3,177228,(,0,0,1,
8:12.3,177247,N,0,0,0,
8:12.3,177260,),0,0,1,
8:12.5,177325,(,0,0,2,
8:12.6,177342,t,0,0,4,
8:12.7,177378,t,0,0,4,
8:12.7,177394,),0,0,2,
8:13.0,177504,(,0,0,1,
8:13.1,177522,N,0,0,0,
8:13.1,177532,),0,0,1,
8:13.3,177595,(,0,0,2,
8:13.3,177611,t,0,0,4,
8:13.4,177649,t,0,0,4,
8:13.5,177684,),0,0,2,
8:13.8,177775,(,0,0,1,
8:13.8,177796,N,0,0,0,
8:13.9,177807,),0,0,1,
8:14.1,177891,(,0,0,2,
8:14.2,177934,t,0,0,0,
8:14.3,177964,),0,0,2,
8:14.5,178040,(,0,0,1,
8:14.6,178058,N,0,0,0,
8:14.6,178073,),0,0,1,
8:14.8,178134,(,0,0,2,
8:14.8,178149,t,0,0,4,
8:14.9,178188,t,0,0,4,
8:15.0,178211,),0,0,2,
8:15.2,178297,(,0,0,1,
8:15.3,178315,N,0,0,0,
8:15.3,178326,),0,0,1,
8:15.5,178387,(,0,0,2,
8:15.5,178405,t,0,0,4,
8:15.7,178453,t,0,0,4,
8:15.7,178479,),0,0,2,
8:15.9,178554,(,0,0,1,
8:16.0,178577,N,0,0,0,
8:16.0,178587,),0,0,1,
8:16.2,178633,(,0,0,2,
8:16.2,178662,t,0,0,4,
8:16.4,178709,t,0,0,4,
8:16.4,178739,),0,0,2,
8:16.7,178821,(,0,0,1,
8:16.7,178840,N,0,0,0,
8:16.8,178851,),0,0,1,
8:17.0,178922,(,0,0,2,
8:17.0,178933,t,0,0,4,
8:17.1,178971,t,0,0,4,
8:17.2,178997,),0,0,2,
8:18.2,179367,(,0,0,1,
8:18.2,179387,N,0,0,0,
8:18.3,179398,),0,0,1,
8:18.5,179460,(,0,0,2,
8:18.5,179481,t,0,0,4,
8:18.6,179522,t,0,0,4,
8:18.7,179555,),0,0,2,
8:19.0,179641,(,0,0,1,
8:19.0,179661,N,0,0,0,
8:19.0,179672,),0,0,1,
8:19.2,179735,(,0,0,2,
8:19.3,179749,t,0,0,4,
8:19.4,179787,t,0,0,4,
8:19.4,179808,),0,0,2,
8:21.1,180422,(,0,0,1,
8:21.2,180443,N,0,0,0,
8:21.2,180454,),0,0,1,
8:21.4,180511,(,0,0,2,
8:21.4,180532,t,0,0,4,
8:21.5,180572,t,0,0,4,
8:21.6,180600,),0,0,2,
8:21.9,180685,(,0,0,1,
8:21.9,180704,N,0,0,0,
8:21.9,180715,),0,0,1,
8:22.1,180777,(,0,0,2,
8:22.1,180788,t,0,0,4,
8:22.2,180825,t,0,0,4,
8:22.3,180863,),0,0,2,
8:24.1,181502,(,0,0,1,
8:24.2,181522,N,0,0,0,
8:24.2,181535,),0,0,1,
8:24.4,181590,(,0,0,2,
8:24.4,181619,t,0,0,4,
8:24.6,181666,t,0,0,4,
8:24.7,181709,),0,0,2,
8:24.9,181791,(,0,0,1,
8:25.0,181810,N,0,0,0,
8:25.0,181821,),0,0,1,
8:25.2,181877,(,0,0,2,
8:25.2,181901,t,0,0,4,
8:25.4,181955,t,0,0,4,
8:25.4,181979,),0,0,2,
8:26.4,182333,(,0,0,1,
8:26.5,182353,N,0,0,0,
8:26.5,182366,),0,0,1,
8:26.7,182421,(,0,0,2,
8:26.7,182438,t,0,0,4,
8:26.8,182479,t,0,0,4,
8:26.9,182511,),0,0,2,
8:27.2,182604,(,0,0,1,
8:27.2,182623,N,0,0,0,
8:27.3,182637,),0,0,1,
8:27.4,182689,(,0,0,2,
8:27.5,182710,t,0,0,4,
8:27.6,182754,t,0,0,4,
8:27.7,182776,),0,0,2,
8:27.9,182875,(,0,0,1,
8:28.0,182895,N,0,0,0,
8:28.0,182908,),0,0,1,
8:28.1,182940,(,0,0,2,
8:28.1,182950,t,0,0,4,
8:28.3,183017,t,0,0,4,
8:28.5,183060,),0,0,2,
8:30.4,183756,(,0,0,1,
8:30.4,183778,N,0,0,0,
8:30.5,183790,),0,0,1,
8:30.6,183851,(,0,0,2,
8:30.7,183869,t,0,0,4,
8:30.8,183923,t,0,0,4,
8:30.9,183942,),0,0,2,
8:31.2,184049,(,0,0,1,
8:31.3,184071,N,0,0,0,
8:31.3,184082,),0,0,1,
8:31.4,184105,(,0,0,2,
8:31.4,184117,t,0,0,4,
8:31.6,184194,t,0,0,4,
8:31.7,184246,),0,0,2,
8:32.0,184341,(,0,0,1,
8:32.1,184360,N,0,0,0,
8:32.1,184373,),0,0,1,
8:32.3,184435,(,0,0,2,
8:32.3,184446,t,0,0,4,
8:32.4,184484,t,0,0,4,
8:32.5,184502,),0,0,2,
8:36.9,186117,(,0,0,1,
8:37.0,186136,N,0,0,0,
8:37.0,186149,),0,0,1,
8:37.2,186214,(,0,0,2,
8:37.3,186229,t,0,0,4,
8:37.4,186266,t,0,0,4,
8:37.4,186288,),0,0,2,
8:40.9,187556,(,0,0,1,
8:41.0,187576,N,0,0,0,
8:41.0,187588,),0,0,1,
8:41.2,187662,(,0,0,2,
8:41.3,187671,t,0,0,4,
8:41.4,187712,t,0,0,4,
8:41.4,187735,),0,0,2,
8:42.6,188158,(,0,0,1,
8:42.7,188178,N,0,0,0,
8:42.7,188193,),0,0,1,
8:42.9,188266,(,0,0,2,
8:42.9,188275,t,0,0,4,
8:43.0,188315,t,0,0,4,
8:43.1,188333,),0,0,2,
8:45.0,189023,(,0,0,1,
8:45.1,189042,N,0,0,0,
8:45.1,189053,),0,0,1,
8:45.2,189075,(,0,0,2,
8:45.2,189086,t,0,0,4,
8:45.4,189161,t,0,0,4,
8:45.5,189205,),0,0,2,
8:46.6,189605,(,0,0,1,
8:46.7,189623,N,0,0,0,
8:46.7,189635,),0,0,1,
8:46.9,189699,(,0,0,2,
8:46.9,189716,t,0,0,4,
8:47.1,189779,t,0,0,4,
8:47.1,189790,),0,0,2,
8:50.0,190800,(,0,0,1,
8:50.0,190819,N,0,0,0,
8:50.0,190831,),0,0,1,
8:50.2,190894,(,0,0,2,
8:50.3,190911,t,0,0,4,
8:50.4,190953,t,0,0,4,
8:50.4,190966,),0,0,2,
8:51.5,191373,(,0,0,1,
8:51.6,191394,N,0,0,0,
8:51.6,191406,),0,0,1,
8:51.8,191471,(,0,0,2,
8:51.9,191485,t,0,0,4,
8:52.0,191521,t,0,0,4,
8:52.0,191539,),0,0,2,
8:52.3,191651,(,0,0,1,
8:52.4,191673,N,0,0,0,
8:52.4,191684,),0,0,1,
8:52.6,191751,(,0,0,2,
8:52.6,191768,t,0,0,1,
8:52.7,191791,),0,0,2,
8:53.2,191956,(,0,0,1,
8:53.2,191976,N,0,0,0,
8:53.2,191987,),0,0,1,
8:53.5,192064,(,0,0,2,
8:53.5,192077,t,0,0,4,
8:53.6,192108,t,0,0,4,
8:53.7,192148,),0,0,2,
8:58.0,193682,(,0,0,1,
8:58.0,193702,N,0,0,0,
8:58.0,193713,),0,0,1,
8:58.2,193775,(,0,0,2,
8:58.3,193794,t,0,0,4,
8:58.4,193846,t,0,0,4,
8:58.5,193861,),0,0,2,
8:58.8,193973,(,0,0,1,
8:58.8,193993,N,0,0,0,
8:58.9,194004,),0,0,1,
8:59.0,194042,(,0,0,2,
8:59.0,194051,t,0,0,4,
8:59.2,194131,t,0,0,4,
8:59.3,194149,),0,0,2,
9:00.4,194555,(,0,0,1,
9:00.4,194573,N,0,0,0,
9:00.5,194587,),0,0,1,
9:00.7,194664,(,0,0,2,
9:00.7,194678,t,0,0,4,
9:00.8,194720,t,0,0,4,
9:00.9,194736,),0,0,2,
9:01.2,194847,(,0,0,1,
9:01.2,194867,N,0,0,0,
9:01.3,194881,),0,0,1,
9:01.5,194943,(,0,0,2,
9:01.5,194961,t,0,0,4,
9:01.7,195019,t,0,0,4,
9:01.7,195035,),0,0,2,
9:02.0,195137,(,0,0,1,
9:02.0,195155,N,0,0,0,
9:02.1,195167,),0,0,1,
9:02.2,195224,(,0,0,2,
9:02.3,195238,t,0,0,4,
9:02.4,195273,t,0,0,4,
9:02.4,195299,),0,0,2,
9:02.7,195405,(,0,0,1,
9:02.8,195425,N,0,0,0,
9:02.8,195437,),0,0,1,
9:03.0,195496,(,0,0,2,
9:03.0,195508,t,0,0,4,
9:03.1,195547,t,0,0,4,
9:03.2,195583,),0,0,2,
9:04.3,195960,(,0,0,1,
9:04.3,195977,N,0,0,0,
9:04.4,195989,),0,0,1,
9:04.5,196046,(,0,0,2,
9:04.6,196066,t,0,0,4,
9:04.7,196101,t,0,0,4,
9:04.8,196143,),0,0,2,
9:05.1,196248,(,0,0,1,
9:05.1,196268,N,0,0,0,
9:05.2,196279,),0,0,1,
9:05.4,196370,(,0,0,2,
9:05.5,196401,t,0,0,0,
9:05.6,196442,),0,0,2,
9:06.7,196823,(,0,0,1,
9:06.7,196846,N,0,0,0,
9:06.8,196858,),0,0,1,
9:06.9,196918,(,0,0,2,
9:07.0,196938,t,0,0,4,
9:07.1,196975,t,0,0,4,
9:07.2,197019,),0,0,2,
9:07.5,197110,(,0,0,1,
9:07.5,197131,N,0,0,0,
9:07.6,197142,),0,0,1,
9:07.7,197200,(,0,0,2,
9:07.8,197223,t,0,0,4,
9:07.9,197260,t,0,0,4,
9:08.0,197301,),0,0,2,
9:08.3,197395,(,0,0,1,
9:08.3,197413,N,0,0,0,
9:08.4,197425,),0,0,1,
9:08.5,197491,(,0,0,2,
9:08.6,197501,t,0,0,4,
9:08.7,197532,t,0,0,4,
9:08.8,197573,),0,0,2,
9:09.8,197928,(,0,0,1,
9:09.8,197948,N,0,0,0,
9:09.8,197959,),0,0,1,
9:10.0,198023,(,0,0,2,
9:10.1,198037,t,0,0,4,
9:10.2,198087,t,0,0,4,
9:10.2,198107,),0,0,2,
9:10.5,198204,(,0,0,1,
9:10.6,198223,N,0,0,0,
9:10.6,198236,),0,0,1,
9:10.8,198297,(,0,0,2,
9:10.8,198315,t,0,0,4,
9:10.9,198351,t,0,0,4,
9:11.0,198386,),0,0,2,
9:11.9,198706,(,0,0,0,
9:12.0,198726,p,0,0,0,
9:12.0,198747,),0,0,0,
9:12.1,198772,(,0,0,1,
9:12.1,198791,N,0,0,0,
9:12.2,198798,),0,0,1,
9:12.4,198881,(,0,0,2,
9:12.4,198891,t,0,0,4,
9:12.5,198928,t,0,0,4,
9:12.6,198968,),0,0,2,
9:12.7,198992,(,0,0,0,
9:12.8,199009,p,0,0,0,
9:12.8,199032,),0,0,0,
9:12.9,199056,(,0,0,1,
9:12.9,199074,N,0,0,0,
9:13.0,199081,),0,0,1,
9:13.2,199155,(,0,0,2,
9:13.2,199169,t,0,0,1,
9:13.3,199196,),0,0,2,
9:13.5,199274,(,0,0,0,
9:13.6,199296,p,0,0,0,
9:13.6,199317,),0,0,0,
9:13.7,199333,(,0,0,1,
9:13.7,199352,N,0,0,0,
9:13.7,199359,),0,0,1,
9:13.8,199383,(,0,0,2,
9:13.8,199398,t,0,0,4,
9:14.0,199469,t,0,0,4,
9:14.1,199499,),0,0,2,
9:14.2,199541,(,0,0,0,
9:14.3,199557,p,0,0,0,
9:14.3,199580,),0,0,0,
9:14.4,199600,(,0,0,1,
9:14.4,199618,N,0,0,0,
9:14.5,199624,),0,0,1,
9:14.6,199691,(,0,0,2,
9:14.7,199703,t,0,0,4,
9:14.8,199744,t,0,0,4,
9:14.8,199760,),0,0,2,
9:15.0,199810,(,0,0,0,
9:15.0,199831,p,0,0,0,
9:15.1,199855,),0,0,0,
9:15.2,199874,(,0,0,1,
9:15.2,199893,N,0,0,0,
9:15.2,199902,),0,0,1,
9:15.4,199975,(,0,0,2,
9:15.5,199988,t,0,0,4,
9:15.6,200031,t,0,0,4,
9:15.7,200057,),0,0,2,
9:15.7,200077,(,0,0,0,
9:15.8,200097,p,0,0,0,
9:15.8,200122,),0,0,0,
9:15.9,200140,(,0,0,1,
9:16.0,200161,N,0,0,0,
9:16.0,200169,),0,0,1,
9:16.1,200223,(,0,0,2,
9:16.2,200249,t,0,0,4,
9:16.3,200292,t,0,0,4,
9:16.4,200326,),0,0,2,
9:16.5,200355,(,0,0,0,
9:16.5,200371,p,0,0,0,
9:16.6,200397,),0,0,0,
9:16.7,200413,(,0,0,1,
9:16.7,200433,N,0,0,0,
9:16.7,200441,),0,0,1,
9:17.0,200534,(,0,0,2,
9:17.1,200569,t,0,0,0,
9:17.2,200609,),0,0,2,
9:17.3,200628,(,0,0,0,
9:17.3,200653,p,0,0,0,
9:17.4,200669,),0,0,0,
9:17.4,200691,(,0,0,1,
9:17.5,200713,N,0,0,0,
9:17.5,200721,),0,0,1,
9:17.7,200791,(,0,0,2,
9:17.7,200807,t,0,0,4,
9:17.9,200846,t,0,0,4,
9:17.9,200861,),0,0,2,
9:18.0,200908,(,0,0,0,
9:18.1,200931,p,0,0,0,
9:18.2,200953,),0,0,0,
9:18.2,200972,(,0,0,1,
9:18.3,200992,N,0,0,0,
9:18.3,200999,),0,0,1,
9:18.5,201073,(,0,0,2,
9:18.5,201087,t,0,0,4,
9:18.7,201134,t,0,0,4,
9:18.7,201159,),0,0,2,
9:18.8,201184,(,0,0,0,
9:18.9,201216,p,0,0,0,
9:18.9,201233,),0,0,0,
9:19.0,201251,(,0,0,1,
9:19.0,201270,N,0,0,0,
9:19.1,201278,),0,0,1,
9:19.2,201344,(,0,0,2,
9:19.3,201367,t,0,0,4,
9:19.5,201421,t,0,0,4,
9:19.5,201437,),0,0,2,
9:19.6,201459,(,0,0,0,
9:19.6,201489,p,0,0,0,
9:19.7,201506,),0,0,0,
9:19.7,201525,(,0,0,1,
9:19.8,201544,N,0,0,0,
9:19.8,201551,),0,0,1,
9:20.0,201623,(,0,0,2,
9:20.0,201633,t,0,0,4,
9:20.1,201670,t,0,0,4,
9:20.3,201709,),0,0,2,
9:20.3,201722,(,0,0,0,
9:20.4,201750,p,0,0,0,
9:20.4,201765,),0,0,0,
9:20.5,201787,(,0,0,1,
9:20.5,201805,N,0,0,0,
9:20.5,201812,),0,0,1,
9:20.7,201881,(,0,0,2,
9:20.8,201893,t,0,0,4,
9:20.9,201928,t,0,0,4,
9:21.0,201967,),0,0,2,
9:21.0,201989,(,0,0,0,
9:21.1,202010,p,0,0,0,
9:21.1,202026,),0,0,0,
9:21.2,202049,(,0,0,1,
9:21.2,202066,N,0,0,0,
9:21.3,202072,),0,0,1,
9:21.5,202143,(,0,0,2,
9:21.5,202156,t,0,0,4,
9:21.6,202199,t,0,0,4,
9:21.7,202234,),0,0,2,
9:21.8,202257,(,0,0,0,
9:21.8,202280,p,0,0,0,
9:21.9,202300,),0,0,0,
9:22.0,202320,(,0,0,1,
9:22.0,202338,N,0,0,0,
9:22.0,202345,),0,0,1,
9:22.2,202414,(,0,0,2,
9:22.3,202430,t,0,0,4,
9:22.3,202463,t,0,0,4,
9:22.5,202504,),0,0,2,
9:22.5,202527,(,0,0,0,
9:22.6,202555,p,0,0,0,
9:22.6,202571,),0,0,0,
9:22.7,202590,(,0,0,1,
9:22.8,202613,N,0,0,0,
9:22.8,202621,),0,0,1,
9:23.0,202686,(,0,0,2,
9:23.0,202700,t,0,0,4,
9:23.1,202743,t,0,0,4,
9:23.2,202781,),0,0,2,
9:23.3,202809,(,0,0,0,
9:23.4,202835,p,0,0,0,
9:23.4,202853,),0,0,0,
9:23.5,202875,(,0,0,1,
9:23.5,202895,N,0,0,0,
9:23.6,202902,),0,0,1,
9:23.8,202970,(,0,0,2,
9:23.8,202983,t,0,0,4,
9:23.9,203023,t,0,0,4,
9:24.0,203071,),0,0,2,
9:24.1,203095,(,0,0,0,
9:24.2,203115,p,0,0,0,
9:24.2,203139,),0,0,0,
9:24.3,203163,(,0,0,1,
9:24.3,203181,N,0,0,0,
9:24.4,203189,),0,0,1,
9:24.6,203258,(,0,0,2,
9:24.6,203272,t,0,0,4,
9:24.7,203313,t,0,0,4,
9:24.8,203348,),0,0,2,
9:24.9,203382,(,0,0,0,
9:25.0,203408,p,0,0,0,
9:25.0,203425,),0,0,0,
9:25.1,203449,(,0,0,1,
9:25.1,203467,N,0,0,0,
9:25.2,203474,),0,0,1,
9:25.4,203567,(,0,0,2,
9:25.5,203588,t,0,0,0,
9:25.6,203625,),0,0,2,
9:25.7,203656,(,0,0,0,
9:25.7,203682,p,0,0,0,
9:25.8,203699,),0,0,0,
9:25.8,203721,(,0,0,1,
9:25.9,203740,N,0,0,0,
9:25.9,203747,),0,0,1,
9:26.2,203839,(,0,0,2,
9:26.2,203865,t,0,0,0,
9:26.4,203907,),0,0,2,
9:26.4,203937,(,0,0,0,
9:26.5,203961,p,0,0,0,
9:26.6,203979,),0,0,0,
9:26.6,204002,(,0,0,1,
9:26.7,204020,N,0,0,0,
9:26.7,204028,),0,0,1,
9:26.8,204054,(,0,0,2,
9:26.8,204069,t,0,0,4,
9:27.0,204143,t,0,0,4,
9:27.1,204185,),0,0,2,
9:27.2,204221,(,0,0,0,
9:27.3,204241,p,0,0,0,
9:27.3,204258,),0,0,0,
9:27.4,204281,(,0,0,1,
9:27.4,204298,N,0,0,0,
9:27.5,204305,),0,0,1,
9:27.6,204371,(,0,0,2,
9:27.7,204388,t,0,0,4,
9:27.8,204421,t,0,0,4,
9:27.9,204460,),0,0,2,
9:28.0,204493,(,0,0,0,
9:28.1,204518,p,0,0,0,
9:28.1,204535,),0,0,0,
9:28.2,204552,(,0,0,1,
9:28.2,204573,N,0,0,0,
9:28.2,204582,),0,0,1,
9:28.4,204641,(,0,0,2,
9:28.4,204651,t,0,0,4,
9:28.6,204701,t,0,0,4,
9:28.7,204736,),0,0,2,
9:28.7,204767,(,0,0,0,
9:28.8,204794,p,0,0,0,
9:28.9,204810,),0,0,0,
9:28.9,204834,(,0,0,1,
9:29.0,204853,N,0,0,0,
9:29.0,204860,),0,0,1,
9:29.3,204952,(,0,0,2,
9:29.3,204983,t,0,0,0,
9:29.5,205028,),0,0,2,
9:29.6,205071,(,0,0,0,
9:29.7,205094,p,0,0,0,
9:29.7,205114,),0,0,0,
9:29.8,205138,(,0,0,1,
9:29.8,205157,N,0,0,0,
9:29.9,205165,),0,0,1,
9:30.0,205204,(,0,0,2,
9:30.0,205217,t,0,0,4,
9:30.2,205299,t,0,0,4,
9:30.3,205327,),0,0,2,
9:30.4,205370,(,0,0,0,
9:30.5,205395,p,0,0,0,
9:30.5,205412,),0,0,0,
9:30.6,205433,(,0,0,1,
9:30.7,205458,N,0,0,0,
9:30.7,205465,),0,0,1,
9:30.9,205535,(,0,0,2,
9:30.9,205549,t,0,0,4,
9:31.0,205587,t,0,0,4,
9:31.1,205628,),0,0,2,
9:31.2,205655,(,0,0,0,
9:31.3,205677,p,0,0,0,
9:31.3,205696,),0,0,0,
9:31.4,205719,(,0,0,1,
9:31.4,205736,N,0,0,0,
9:31.5,205743,),0,0,1,
9:31.7,205834,(,0,0,2,
9:31.8,205860,t,0,0,0,
9:31.9,205905,),0,0,2,
9:32.0,205932,(,0,0,0,
9:32.1,205958,p,0,0,0,
9:32.1,205979,),0,0,0,
9:32.2,205997,(,0,0,1,
9:32.2,206015,N,0,0,0,
9:32.2,206024,),0,0,1,
9:32.4,206084,(,0,0,2,
9:32.5,206101,t,0,0,4,
9:32.6,206156,t,0,0,4,
9:32.7,206190,),0,0,2,
9:32.8,206210,(,0,0,0,
9:32.8,206232,p,0,0,0,
9:32.9,206249,),0,0,0,
9:32.9,206269,(,0,0,1,
9:33.0,206287,N,0,0,0,
9:33.0,206294,),0,0,1,
9:33.2,206362,(,0,0,2,
9:33.2,206376,t,0,0,4,
9:33.4,206436,t,0,0,4,
9:33.4,206452,),0,0,2,
9:33.5,206486,(,0,0,0,
9:33.6,206514,p,0,0,0,
9:33.6,206529,),0,0,0,
9:33.7,206548,(,0,0,1,
9:33.7,206566,N,0,0,0,
9:33.8,206573,),0,0,1,
9:34.0,206649,(,0,0,2,
9:34.0,206661,t,0,0,4,
9:34.1,206697,t,0,0,4,
9:34.2,206737,),0,0,2,
9:34.3,206762,(,0,0,0,
9:34.4,206787,p,0,0,0,
9:34.4,206804,),0,0,0,
9:34.5,206824,(,0,0,1,
9:34.5,206843,N,0,0,0,
9:34.5,206851,),0,0,1,
9:34.7,206907,(,0,0,2,
9:34.7,206916,t,0,0,4,
9:34.9,206966,t,0,0,4,
9:35.0,207021,),0,0,2,
9:35.1,207042,(,0,0,0,
9:35.1,207069,p,0,0,0,
9:35.2,207085,),0,0,0,
9:35.3,207110,(,0,0,1,
9:35.3,207128,N,0,0,0,
9:35.3,207135,),0,0,1,
9:35.5,207181,(,0,0,2,
9:35.5,207193,t,0,0,4,
9:35.7,207259,t,0,0,4,
9:35.7,207275,),0,0,2,
9:35.9,207331,(,0,0,0,
9:35.9,207359,p,0,0,0,
9:36.0,207375,),0,0,0,
9:36.1,207400,(,0,0,1,
9:36.1,207420,N,0,0,0,
9:36.1,207427,),0,0,1,
9:36.3,207499,(,0,0,2,
9:36.4,207513,t,0,0,4,
9:36.5,207573,t,0,0,4,
9:36.6,207587,),0,0,2,
9:36.7,207638,(,0,0,0,
9:36.8,207657,p,0,0,0,
9:36.8,207681,),0,0,0,
9:36.9,207701,(,0,0,1,
9:37.0,207723,N,0,0,0,
9:37.0,207731,),0,0,1,
9:37.2,207804,(,0,0,2,
9:37.2,207817,t,0,0,4,
9:37.3,207856,t,0,0,4,
9:37.4,207896,),0,0,2,
9:37.5,207923,(,0,0,0,
9:37.6,207947,p,0,0,0,
9:37.6,207966,),0,0,0,
9:37.7,207985,(,0,0,1,
9:37.7,208003,N,0,0,0,
9:37.8,208011,),0,0,1,
9:37.9,208074,(,0,0,2,
9:38.0,208092,t,0,0,4,
9:38.1,208142,t,0,0,4,
9:38.2,208163,),0,0,2,
9:38.3,208198,(,0,0,0,
9:38.3,208222,p,0,0,0,
9:38.4,208239,),0,0,0,
9:38.4,208256,(,0,0,1,
9:38.5,208276,N,0,0,0,
9:38.5,208283,),0,0,1,
9:38.8,208368,(,0,0,2,
9:38.8,208398,t,0,0,0,
9:38.9,208436,),0,0,2,
9:39.0,208469,(,0,0,0,
9:39.1,208492,p,0,0,0,
9:39.1,208507,),0,0,0,
9:39.2,208529,(,0,0,1,
9:39.2,208547,N,0,0,0,
9:39.3,208554,),0,0,1,
9:39.5,208622,(,0,0,2,
9:39.5,208639,t,0,0,4,
9:39.6,208688,t,0,0,4,
9:39.7,208710,),0,0,2,
9:39.8,208742,(,0,0,0,
9:39.9,208766,p,0,0,0,
9:39.9,208781,),0,0,0,
9:40.0,208803,(,0,0,1,
9:40.0,208821,N,0,0,0,
9:40.0,208828,),0,0,1,
9:40.2,208880,(,0,0,2,
9:40.3,208910,t,0,0,1,
9:40.3,208938,),0,0,2,
9:40.5,209013,(,0,0,0,
9:40.6,209041,p,0,0,0,
9:40.7,209056,),0,0,0,
9:40.7,209076,(,0,0,1,
